,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
106,23092.95,19970.27,15013.23,11804.38,16036.26,3922.17,5179.48,20879.48,17796.06,7552.13,10033.34,19148.83,14630.84,3824.21,10126.97,18209.09,15720.22,14827.63,5044.36,17117.06,9314.44,13119.72,3965.83,12186.36,4514.82,4601.44,3543.85,16920.66,12913.13,9328.07,8631.04,7883.31,8657.11,5750.21,7366.47,10166.11,11039.88,6493.56,17500.54,6493.56,16935.9,4601.44,5329.86,17117.06,15906.94,15720.22,8657.11,4519.86,4388.82,3996.01,12175.08,20968.36,19565.09,23745.35,8959.12,26428.38,23316.91,10299.71,13573.83,19580.09,19565.09,18291.17,23902.68,5945.19,19196.72,13732.76,8850.43,6493.97,14837.17,6830.01,23316.91,26028.25,20255.41,26821.46,3392.05,840.4199999999998,434.12,10868.89,0.0,676.76,1273.23,8669.04,517.3,6596.92,13249.34,11374.41,19247.1,8294.79,670.31,18576.02,5269.74,1275.26,16027.92,777.8099999999998,17675.35,9699.06,11909.55,840.4199999999998,1769.41,8669.04,7574.25,1273.23,5271.98,2518.38,4942.14,2524.0,0.0,7257.12,26964.57,26111.68,37482.64,40657.12,29998.79,40506.65,28832.4,23076.55,31626.85,33082.32,28982.95,35166.21,24731.45,34369.27,34242.68,22735.23,27684.76,33382.56,27145.31,20414.74,17980.17,21590.3,19417.66,17985.48,20697.95,19843.24,17972.94,17904.03,19404.68,18191.32,17978.3,19863.38,18251.99,13588.22,10766.62,12467.27,20526.03,10828.7,10781.27,18708.17,11714.85,26691.53,9509.24,12511.72,12316.83,18472.58,12511.72,21097.08,31197.34,10104.59,24196.19,35126.76,9298.88,38593.7,24746.0,22378.46,20040.5,10093.39,14388.29,28207.25,12350.52,14686.32,17338.52,23196.64,14620.13,28933.28,25620.59,22499.72,32726.48,25816.13,15213.24,29833.91,36214.64,10104.59,11643.13,29838.17,10174.68,28772.82,23887.19,25633.09,28224.13,11061.16,35551.75,37142.11,32726.48,28789.65,12171.11,20823.63,10200.35,19125.77,36203.77,36184.87,16908.78,10812.65,9706.56,27031.15,17057.78,27031.15,21720.32,17354.42,19298.84,35118.09,9914.34,39099.96,27287.13,36214.64,22521.97,19687.64,25094.75,20774.38,19030.74,21328.53,22314.72,23040.34,21218.7,18897.51,21831.07,19007.19,19952.14,21831.07
107,19341.45,16548.65,13139.78,10814.45,13967.93,7815.989999999998,7657.939999999999,17235.5,15262.98,8472.42,9631.64,16158.2,12837.15,11071.05,9683.85,15513.37,17857.56,16910.94,5324.85,19756.2,10616.67,14913.85,4348.76,13958.63,4813.41,4890.58,4060.07,19491.31,14710.45,10612.86,9729.14,8760.719999999998,9788.54,6000.01,8050.17,11570.5,12548.19,6819.71,20261.68,6819.71,19500.09,4890.58,7639.13,19756.2,18121.13,17857.56,9788.54,4787.09,4682.03,5902.88,13958.72,13983.94,12659.09,16624.02,3956.06,19306.1,16209.45,4382.81,7298.029999999999,12673.33,12659.09,11456.35,16779.67,5150.61,12306.17,7463.01,3982.43,4711.42,8515.069999999998,4470.22,16209.45,18917.31,13315.75,19679.91,3865.16,6419.19,6824.33,3619.56,7257.12,7804.75,5984.47,1421.16,7694.779999999999,662.66,6017.65,4144.99,12024.25,1045.28,7812.83,11352.11,1987.48,5983.7,8796.83,6480.21,10451.46,2444.72,4687.74,6419.19,8679.889999999998,1421.16,317.26,5984.47,1985.71,9358.72,2315.22,9353.42,7257.12,0.0,21755.28,21138.18,30862.49,33788.99,24168.75,33651.78,23240.24,18436.59,25554.58,26879.95,23360.4,28681.58,19888.38,27947.61,27854.17,18345.59,22319.32,27158.72,21886.13,17573.76,18549.3,17832.47,17675.93,20746.63,17590.38,17769.27,18337.75,21545.85,17657.89,19108.24,18480.22,17791.07,20150.46,10066.08,4425.29,8411.75,18169.43,4334.25,4399.11,15987.81,6603.37,19436.66,8541.05,7281.92,7385.92,11437.02,7281.92,13961.25,24318.75,7954.489999999998,16960.4,28400.73,9065.24,31981.94,17497.28,15205.86,12911.46,8275.05,8411.34,21188.25,7297.279999999999,8635.19,10558.76,16008.19,8593.62,22018.58,18364.85,15325.96,25902.75,18559.67,9054.18,22949.75,29525.94,7954.489999999998,7335.46,22952.02,7925.0,21845.08,16666.33,18377.48,21207.21,7190.52,28841.29,30485.45,25902.75,21860.51,7473.59,13689.01,7875.87,12014.04,29516.94,29495.11,10331.2,7295.37,8450.719999999998,19804.06,10401.52,19804.06,14566.55,10576.2,12177.72,28389.63,8342.1,32505.32,20119.22,29525.94,16459.22,12694.51,19694.11,14214.94,11773.72,14926.94,16193.08,17145.92,14781.58,11825.26,15568.09,12070.34,13680.55,15568.09
108,6580.34,8905.88,14293.48,17072.06,13478.02,24317.01,22934.18,7913.43,11801.41,20871.59,18571.53,10232.05,14605.17,29842.39,18485.28,11289.02,22381.23,22061.1,21990.48,24098.25,20710.31,21214.83,23041.8,21137.14,22452.7,22371.18,23662.87,23844.8,21209.12,20685.49,20656.22,20702.17,20684.27,21457.63,20766.94,20681.11,20727.06,21010.0,24575.69,21010.0,23832.68,22371.18,29332.27,24098.25,22617.73,22381.23,20684.27,22446.73,22575.81,27455.26,21158.11,12104.26,12108.58,13084.28,18341.07,13301.08,12915.45,17414.49,14564.54,12106.2,12108.58,12396.69,13105.17,21061.35,12197.16,14406.16,18407.78,20472.04,13474.92,20138.5,12915.45,13063.21,12026.07,13694.53,24389.19,26275.37,26606.67,19895.11,26964.57,27641.22,25958.66,21025.19,27479.72,22141.53,19192.25,19911.23,18291.11,21215.51,27633.92,18289.88,23086.29,25940.25,18463.78,26338.82,18357.49,20394.72,19776.49,26275.37,28733.07,21025.19,21547.07,25958.66,23101.69,29482.95,23319.88,29488.48,26964.57,21755.28,0.0,1308.61,13906.0,18274.84,4321.41,18041.4,2586.64,4337.06,6520.96,8202.559999999998,2803.49,11263.97,2617.63,10299.59,10022.02,5091.9,1000.75,8533.54,285.97,10016.52,18868.45,7255.84,13008.29,24766.71,9253.91,12092.58,18347.75,27280.18,12998.04,19803.59,18696.6,12092.39,22457.25,13632.17,17338.6,14512.97,11215.57,17462.27,17370.85,10998.93,15442.65,17025.76,29793.14,25339.36,25827.55,20489.05,25339.36,19818.11,11817.42,28760.76,18474.84,12841.72,30499.28,14769.18,18035.72,19520.96,19751.73,29186.49,24254.49,12260.98,25613.91,24132.17,21977.71,19418.33,24183.24,11278.9,17668.91,19526.49,12104.7,17596.74,23956.29,11278.79,13367.04,28760.76,26592.46,11300.82,28680.68,11368.22,18858.67,17691.75,12239.75,26968.47,13030.99,13867.39,12104.7,11388.56,26184.97,19790.03,28599.94,19850.52,13345.55,13351.96,22851.29,27348.64,29598.88,15681.53,22531.73,15681.53,19683.21,21988.4,19765.15,12854.23,29364.82,15096.1,14287.64,13367.04,6345.13,12658.97,2168.19,9571.330000000002,16924.88,8514.889999999998,6714.71,5358.42,8740.059999999998,20214.99,7604.39,21309.0,25129.88,7604.39
109,5271.73,7658.29,13113.81,15963.39,12273.06,23356.67,21958.74,6652.41,10563.68,19847.87,17502.84,8978.62,13434.82,28901.03,17414.85,10047.63,21104.82,20797.87,21107.2,22807.84,19604.6,19986.21,22216.33,19931.45,21596.92,21510.97,22865.84,22555.91,19985.23,19579.8,19582.68,19666.39,19608.6,20541.33,19760.28,19542.74,19558.19,20056.36,23282.61,20056.36,22543.62,21510.97,28662.33,22807.84,21338.98,21104.82,19608.6,21592.11,21727.57,26759.21,19952.57,12327.82,12172.13,13592.14,17614.79,14036.4,13384.52,16768.83,14048.13,12171.43,12172.13,12320.44,13627.12,20183.92,12220.82,13894.4,17672.73,19619.32,13019.76,19302.43,13384.52,13770.09,12167.05,14452.97,23629.32,25441.53,25763.41,19463.27,26111.68,26787.41,25136.95,20477.34,26624.71,21495.18,18912.27,19516.2,18429.9,20648.83,26779.22,18380.73,22391.27,25117.74,18371.84,25504.17,18383.93,19896.12,19415.6,25441.53,27881.06,20477.34,20943.34,25136.95,22407.52,28628.43,22613.39,28634.69,26111.68,21138.18,1308.61,0.0,15214.32,19579.69,5630.01,19346.7,3894.29,3187.16,7829.51,9510.95,4111.35,12571.48,1435.13,11606.86,11330.01,3864.22,2308.24,9841.75,1594.31,8721.229999999998,17568.4,5978.95,11707.24,23470.02,7962.109999999999,10790.6,17048.18,25989.95,11697.2,18501.61,17396.68,10790.16,21155.86,12663.84,16746.54,13644.42,9909.95,16889.56,16783.81,9742.57,14716.5,17701.75,29304.14,25054.03,25528.57,20570.48,25054.03,20074.21,12947.35,28318.96,18954.15,14124.77,29984.38,16077.31,18559.58,19864.25,19939.24,28736.6,24075.52,13163.43,25318.34,23970.23,21981.06,19816.52,24017.35,12266.94,18258.8,19877.64,13311.85,18201.3,23824.51,12334.81,14666.15,28318.96,26252.88,12356.42,28243.49,12340.93,19311.06,18282.04,13144.1,26596.62,14321.52,15173.75,13311.85,12361.98,25875.51,20028.56,28165.27,19977.28,14644.77,14650.75,22823.44,26960.52,29123.04,16411.33,22514.86,16411.33,19981.46,21992.64,19903.72,14136.76,28903.25,16402.68,15068.27,14666.15,6453.72,12758.1,2277.78,9656.23,17043.15,8609.18,6821.78,5454.17,8834.18,20325.09,7707.89,21418.7,25243.51,7707.89
110,20485.08,22558.37,27487.18,29771.4,26826.74,35747.35,34530.29,21636.32,25350.53,32884.39,30968.86,23882.21,27739.37,40923.52,30897.02,24865.47,36043.26,35634.93,32991.13,37853.26,33268.77,34565.88,33569.42,34338.86,33232.73,33187.4,33945.04,37589.44,34529.14,33244.59,33006.0,32801.87,33047.0,32717.07,32670.92,33453.23,33696.22,32547.3,38349.28,32547.3,37578.58,33187.4,38287.51,37853.26,36294.91,36043.26,33047.0,33218.85,33294.89,36731.68,34358.56,17086.09,18264.78,15183.22,28548.23,12936.8,15460.39,27184.43,23910.09,18251.47,18264.78,19414.29,15059.96,32077.19,18599.7,23750.5,28667.06,31357.12,22645.82,30933.53,15460.39,13158.42,17659.19,12830.49,34349.87,36683.0,37068.93,27832.92,37482.64,38134.76,36291.21,29692.96,37989.86,31429.73,26075.88,27568.75,21886.31,30002.85,38134.55,22308.86,32656.69,36279.8,23986.85,36749.32,22916.64,28768.13,27192.94,36683.0,39163.92,29692.96,30575.4,36291.21,32664.67,39901.32,32957.68,39900.97,37482.64,30862.49,13906.0,15214.32,0.0,4460.48,9585.57,4215.41,11326.83,17922.23,7385.76,5720.54,11109.41,2655.64,16396.13,3619.82,3886.15,18797.97,12909.1,5398.15,13620.13,23852.33,32703.95,21044.37,26862.46,38567.02,23078.85,25954.15,32180.96,41025.9,26851.08,33651.13,32531.49,25955.32,36296.85,25731.18,26758.45,25980.21,25098.86,26734.73,26752.6,24649.18,25964.82,15549.68,37218.01,31432.17,31983.69,24104.25,31432.17,21948.71,7066.73,35862.8,18708.92,2693.42,38095.04,1120.42,17928.59,20866.69,22550.39,36324.1,29561.92,10587.46,31763.91,29307.22,26017.66,20232.43,29386.05,9306.91,16953.76,20791.81,5388.16,16740.61,28890.91,8328.58,1518.08,35862.8,33016.68,8334.67,35749.98,9520.71,19263.76,16964.23,10557.99,33631.13,2227.26,548.61,5388.16,9512.87,32393.15,22096.43,35654.25,23188.56,1515.58,1550.26,27026.18,34114.5,36926.09,14127.47,26659.78,14127.47,21435.58,26018.5,23014.04,2715.11,36588.26,1657.42,12819.15,1518.08,15263.75,18342.65,14483.9,16718.3,21058.19,16165.85,15392.31,15028.94,16267.8,23626.47,15735.67,24501.81,27630.45,15735.67
111,24839.53,26788.02,31540.45,33661.61,30931.28,39206.54,38052.86,25894.76,29527.92,36545.61,34761.16,28102.17,31773.18,44216.32,34694.18,29054.93,40216.4,39770.99,36373.37,42068.24,37081.44,38621.15,36812.88,38343.59,36550.9,36516.2,37114.52,41799.37,38573.59,37057.69,36760.97,36488.45,36805.23,36174.04,36304.74,37327.85,37629.66,36082.39,42573.72,36082.39,41789.2,36516.2,41001.92,42068.24,40474.36,40216.4,36805.23,36535.14,36595.41,39567.56,38362.74,19811.21,21138.7,17431.27,31820.58,14879.69,17786.84,30388.34,27133.76,21124.17,21138.7,22381.75,17287.91,35479.79,21498.34,26980.74,31949.31,34738.68,25887.41,34299.99,17786.84,15197.37,20473.78,14634.93,37423.44,39838.78,40233.97,30553.81,40657.12,41292.32,39432.33,32538.67,41154.36,34388.85,28599.33,30227.49,23790.36,32870.25,41294.16,24297.74,35660.87,39423.09,26267.19,39904.83,25008.97,31567.7,29804.61,39838.78,42288.27,32538.67,33489.19,39432.33,35666.67,43011.56,35973.07,43009.5,40657.12,33788.99,18274.84,19579.69,4460.48,0.0,13969.03,249.3,15711.76,22180.36,11776.86,10143.27,15494.88,7028.85,20712.79,7986.21,8275.719999999998,23073.48,17284.61,9828.71,17989.0,28145.9,36976.26,25329.13,31158.6,42807.03,27369.7,30257.2,36452.71,45229.84,31146.5,37930.17,36803.69,30259.29,40566.28,29528.78,29890.81,29623.54,29419.99,29831.86,29875.85,28864.42,29386.85,16623.98,39515.97,33520.01,34070.02,25852.89,33520.01,23425.26,9472.53,38101.67,19918.79,5779.99,40422.18,3915.67,19122.22,22201.08,24175.36,38561.31,31500.7,12714.8,33856.14,31219.35,27770.02,21463.05,31302.66,11771.73,18075.92,22108.5,7936.399999999999,17845.52,30753.08,10841.03,4963.9,38101.67,35144.6,10838.3,37982.42,11949.04,20466.01,18080.81,12691.68,35807.53,5447.83,4415.8,7936.399999999999,11934.26,34480.26,23613.04,37884.91,24921.42,4983.38,4983.9,28762.08,36305.77,39202.9,15426.54,28401.78,15426.54,22842.4,27767.99,24734.06,5779.51,38843.51,3898.46,14422.1,4963.9,18977.85,21099.61,18698.1,19959.77,23177.24,19563.84,19053.86,18881.18,19631.53,25349.35,19267.38,26102.56,28840.36,19267.38
112,10901.71,13107.06,18307.59,20889.5,17557.31,27678.3,26348.38,12146.47,15964.94,24434.7,22273.34,14437.39,18594.68,33113.64,22192.4,15463.28,26615.03,26260.06,25157.32,28368.77,24494.76,25323.44,26034.62,25185.31,25537.56,25469.36,26567.82,28111.3,25305.23,24470.04,24355.04,24299.23,24388.59,24721.79,24284.77,24552.65,24679.22,24381.29,28853.34,24381.29,28099.65,25469.36,31807.61,28368.77,26857.63,26615.03,24388.59,25528.38,25638.1,30026.27,25205.83,12340.47,12858.01,12257.94,21125.44,11592.48,12242.12,19995.19,16872.24,12850.57,12858.01,13553.46,12225.74,24222.39,13063.87,16707.0,21215.13,23572.0,15658.47,23196.89,12242.12,11482.97,12536.95,11869.41,27179.25,29260.29,29615.96,21803.43,29998.79,30672.78,28911.36,23250.25,30516.01,24633.49,20664.39,21710.0,18471.65,23491.91,30668.1,18627.49,25705.22,28895.42,19379.21,29325.52,18901.08,22488.37,21476.72,29260.29,31751.27,23250.25,23925.29,28911.36,25718.0,32503.2,25968.85,32506.58,29998.79,24168.75,4321.41,5630.01,9585.57,13969.03,0.0,13733.68,1743.09,8464.44,2199.85,3883.71,1525.99,6947.95,6854.05,5985.31,5703.76,9301.1,3323.57,4216.23,4035.74,14309.48,23166.78,11520.87,17311.41,29054.21,13540.92,16398.31,22645.0,31548.9,17300.69,24106.72,22994.63,16398.69,26758.23,17143.18,19771.42,17755.92,15529.85,19837.51,19788.76,15206.96,18291.5,15362.82,31716.37,26695.13,27217.69,20786.81,26695.13,19555.28,8445.69,30550.99,17481.28,8653.62,32494.44,10450.93,16897.78,18969.5,19721.53,30996.57,25297.28,9925.42,26996.92,25123.63,22489.36,18679.46,25186.19,8625.989999999998,16303.36,18947.73,8327.44,16179.71,24855.91,8301.6,9093.02,30550.99,28096.59,8324.3,30457.73,8780.03,17947.56,16323.91,9897.28,28566.81,8802.61,9556.25,8327.44,8795.61,27602.0,19587.46,30370.2,20018.61,9071.0,9079.66,23442.77,28991.85,31483.9,13867.64,23095.25,13867.64,19281.26,22496.91,19896.94,8668.78,31208.74,10786.33,12340.4,9093.02,7729.85,13255.48,5229.17,10495.32,17225.89,9547.43,8022.729999999999,7029.65,9741.55,20426.85,8753.11,21491.31,25211.89,8753.11
113,24607.97,26566.59,31332.23,33464.7,30719.4,39038.2,37880.34,25671.06,29310.66,36364.04,34570.84,27881.62,31566.33,44059.18,34503.54,28836.74,40000.34,39557.66,36209.27,41849.09,36890.14,38413.55,36657.41,38139.5,36390.79,36355.42,36963.61,41580.6,38366.74,36866.36,36573.39,36305.24,36617.45,36005.27,36124.88,37132.49,37430.37,35908.73,42353.86,35908.73,41570.38,36355.42,40879.25,41849.09,40257.84,40000.34,36617.45,36375.14,36436.39,39437.32,38158.69,19677.86,20998.17,17321.42,31662.06,14781.9,17673.2,30233.49,26976.51,20983.71,20998.17,22236.84,17178.96,35314.25,21356.7,26823.04,31790.23,34574.27,25728.56,34136.4,17673.2,15095.05,20336.03,14544.08,37278.42,39689.29,40084.0,30427.53,40506.65,41143.02,39283.66,32405.82,41004.6,34249.88,28483.61,30104.69,23706.69,32736.24,41144.73,24209.71,35519.57,39274.28,26164.07,39755.38,24915.65,31437.21,29684.36,39689.29,42141.18,32405.82,33352.63,39283.66,35525.5,42865.46,35831.18,42863.5,40506.65,33651.78,18041.4,19346.7,4215.41,249.3,13733.68,0.0,15476.59,21956.2,11540.39,9903.7,15259.62,6791.08,20483.94,7749.71,8037.97,22848.14,17050.47,9588.34,17755.52,27919.67,36752.32,25103.34,30932.38,42585.95,27143.62,30030.36,36228.79,45011.7,30920.34,37705.73,36579.75,30032.37,40342.75,29337.14,29740.05,29441.67,29191.6,29683.17,29725.63,28644.3,29218.52,16577.27,39417.45,33431.61,33981.92,25779.58,33431.61,23365.24,9333.080000000002,38006.17,19869.78,5582.96,40322.2,3666.78,19073.02,22147.81,24107.68,38466.04,31419.94,12601.78,33767.63,31139.98,27697.8,21414.76,31223.07,11638.31,18029.11,22056.11,7781.14,17799.28,30676.33,10702.05,4744.76,38006.17,35054.52,10699.76,37887.25,11818.04,20418.12,18034.31,12578.26,35714.89,5242.12,4178.49,7781.14,11803.57,34392.29,23550.95,37789.82,24848.29,4763.91,4765.4,28691.4,36212.45,39105.53,15365.0,28330.54,15365.0,22785.73,27695.94,24661.51,5583.27,38747.28,3654.3,14341.66,4744.76,18787.54,20965.65,18476.39,19797.46,23080.96,19392.28,18866.69,18682.58,19461.98,25277.12,19087.9,26037.77,28799.44,19087.9
114,9165.09,11436.41,16722.4,19389.34,15943.74,26374.93,25021.49,10460.85,14313.5,23044.07,20822.69,12766.17,17020.14,31853.69,20739.46,13806.69,24934.74,24596.96,23929.02,26669.25,23012.69,23702.18,24878.31,23591.0,24343.11,24269.39,25448.03,26413.98,23689.61,22987.9,22908.42,22894.48,22939.73,23453.3,22912.44,23034.04,23126.36,23068.77,27149.82,23068.77,26402.07,24269.39,30871.23,26669.25,25174.26,24934.74,22939.73,24335.21,24452.96,29048.04,23611.73,12193.02,12511.33,12547.88,20039.63,12247.35,12467.89,18985.57,15953.21,12505.81,12511.33,13054.17,12537.48,22994.56,12673.25,15789.55,20120.52,22367.31,14778.97,22007.98,12467.89,12081.41,12281.33,12577.6,26107.05,28112.87,28459.17,21067.71,28832.4,29508.43,27776.48,22393.97,29349.51,23674.96,20096.94,21017.46,18409.19,22615.98,29502.67,18502.6,24698.61,27759.51,19026.87,28177.48,18694.98,21681.67,20822.36,28112.87,30593.83,22393.97,23010.13,27776.48,24712.48,31345.87,24950.81,31350.14,28832.4,23240.24,2586.64,3894.29,11326.83,15711.76,1743.09,15476.59,0.0,6811.2,3941.47,5617.32,217.43,8690.95,5156.06,7728.399999999999,7446.43,7621.0,1586.09,5947.67,2302.11,12595.48,21450.48,9820.11,15591.62,27344.92,11830.04,14676.73,20929.36,29850.61,15581.21,22387.29,21278.51,14676.72,25040.35,15757.61,18819.12,16477.38,13801.91,18908.21,18842.42,13535.13,17169.18,16035.28,31003.15,26197.96,26708.28,20690.89,26197.96,19679.51,9796.43,29889.02,17891.26,10358.8,31753.64,12183.09,17363.28,19207.81,19752.3,30327.55,24921.24,10830.58,26489.72,24767.59,22315.62,18992.61,24825.76,9653.94,16858.88,19197.05,9858.7,16755.71,24535.81,9471.91,10828.15,29889.02,27543.83,9494.6,29800.87,9781.15,18326.71,16880.53,10805.09,27977.41,10522.7,11299.3,9858.7,9799.1,27082.89,19687.39,29715.89,19970.82,10806.27,10814.29,23241.05,28385.48,30785.65,14591.36,22903.31,14591.36,19460.48,22324.47,19863.13,10372.97,30526.51,12509.66,13106.1,10828.15,7008.05,12975.59,3784.46,10037.46,17105.67,9023.76,7342.34,6166.68,9235.21,20363.67,8160.52,21445.66,25222.58,8160.52
115,3153.95,4646.63,9956.6,12776.33,9145.72,20227.11,18819.57,3716.0,7504.0,16681.32,14320.19,5976.09,10269.81,25781.5,14231.78,6999.83,18155.28,17795.85,18049.47,19934.4,16417.53,16894.82,19219.55,16803.02,18567.31,18476.73,19901.42,19672.64,16885.06,16392.72,16398.44,16494.32,16423.95,17452.34,16603.0,16361.6,16392.82,16935.72,20427.88,16935.72,19661.49,18476.73,25851.03,19934.4,18400.28,18155.28,16423.95,18563.8,18706.0,23916.41,16823.94,11580.6,11047.41,13503.13,14768.63,14538.4,13203.83,14054.53,11600.25,11050.72,11047.41,10862.18,13573.25,17134.38,10999.6,11458.43,14813.41,16598.39,10714.67,16301.83,13203.83,14202.94,11227.49,15005.97,20709.72,22428.2,22739.18,17096.12,23076.55,23750.29,22137.91,17894.21,23586.57,18745.82,16847.07,17217.66,17290.98,18032.69,23741.2,17131.12,19565.09,22117.82,16711.16,22489.84,16986.65,17403.4,17183.68,22428.2,24844.3,17894.21,18264.36,22137.91,19582.48,25588.09,19769.89,25595.09,23076.55,18436.59,4337.06,3187.16,17922.23,22180.36,8464.44,21956.2,6811.2,0.0,10616.98,12312.96,7018.58,15266.85,1752.61,14304.45,14050.24,925.43,5286.18,12648.72,4594.09,5983.48,14796.15,3167.89,8990.979999999998,20645.15,5206.53,8101.12,14272.63,23110.27,8978.149999999998,15749.86,14623.58,8104.67,18387.05,9547.89,14122.16,10631.61,7309.1,14296.97,14167.63,6745.54,11894.67,17941.19,26772.4,22915.53,23360.24,19261.0,22915.53,19183.91,14692.14,25872.23,18642.86,16548.32,27407.1,18849.96,18372.26,19191.21,18887.13,26273.94,22157.59,14171.14,23158.08,22088.36,20475.63,19281.67,22126.87,13562.41,18252.63,19223.86,15350.38,18235.67,22006.77,13843.25,17220.25,25872.23,24002.55,13862.83,25805.16,13586.9,18923.52,18276.42,14158.09,24284.24,16799.62,17824.47,15350.38,13609.41,23684.67,19096.7,25731.75,18781.93,17200.22,17201.5,21238.97,24616.29,26614.26,16830.09,20958.12,16830.09,19195.33,20489.04,18737.13,16556.54,26419.72,19213.19,15665.6,17220.25,5970.27,11691.55,3509.14,8734.85,15886.06,7802.5,6272.23,5151.17,8005.38,19085.41,7024.05,20161.47,23948.87,7024.05
116,13101.03,15263.58,20385.37,22883.28,19661.41,29458.67,28156.25,14315.0,18103.18,26312.49,24215.97,16593.01,20662.34,34837.62,24137.46,17606.25,28772.06,28402.03,26864.27,30541.8,26464.74,27427.52,27662.07,27264.09,27207.39,27145.28,28154.16,30282.53,27404.05,26440.13,26289.75,26191.68,26325.49,26472.32,26144.14,26558.75,26718.63,26178.7,31029.58,26178.7,30271.09,27145.28,33175.3,30541.8,29017.25,28772.06,26325.49,27196.87,27297.68,31446.09,27284.39,12978.23,13713.13,12360.58,22696.25,11225.96,12427.16,21490.94,18294.48,13703.69,13713.13,14565.41,12301.2,25931.57,13964.18,18129.06,22794.85,25258.82,17050.82,24868.32,12427.16,11198.31,13295.53,11419.48,28711.79,30869.37,31234.44,22987.5,31626.85,32297.12,30507.62,24560.54,32143.04,26050.43,21665.97,22846.05,18898.58,24822.77,32293.62,19128.48,27170.8,30492.85,20143.17,30935.13,19496.72,23747.67,22571.16,30869.37,33365.73,24560.54,25297.51,30507.62,27182.33,34116.01,27446.02,34118.41,31626.85,25554.58,6520.96,7829.51,7385.76,11776.86,2199.85,11540.39,3941.47,10616.98,0.0,1696.39,3724.09,4751.1,9037.09,3790.7,3505.53,11469.42,5523.42,2031.9,6235.2,16496.39,25353.61,13700.36,19501.45,31235.06,15726.04,18589.66,24831.42,33720.44,19490.53,26295.68,25181.34,18590.27,28945.85,19036.71,21207.12,19541.81,17725.07,21247.98,21217.94,17362.39,19915.87,14883.98,32828.55,27575.88,28110.18,21229.41,27575.88,19737.88,7094.4,31607.66,17322.81,6570.79,33636.1,8257.12,16674.44,19014.2,20019.1,32059.84,26042.63,9253.69,27887.92,25846.23,23011.58,18631.43,25913.63,7820.779999999999,15968.68,18978.59,6630.69,15819.27,25537.27,7276.779999999999,6929.86,31607.66,29035.77,7298.359999999999,31508.79,8010.04,17823.11,15987.41,9222.63,29546.79,6681.53,7362.0,6630.69,8021.069999999999,28504.01,19800.22,31418.62,20410.0,6907.44,6918.04,23991.44,29989.84,32579.48,13346.04,23634.72,13346.04,19397.53,23017.49,20272.43,6588.26,32286.62,8602.34,11795.48,6929.86,9133.89,14025.69,7281.489999999998,11534.15,17739.17,10686.25,9375.4,8590.96,10855.73,20832.93,9990.91,21865.61,25487.01,9990.91
